"regional"	"zonal"	"mo_oficina"	"mo_nombre_oficina"	"Banca_cliente"	"Saldo_total"	"Saldo_vencido"	"Obligaciones_Total"	"Obligaciones_vencidas"	"mo_fecha_de_proceso"
"Antioquia"	"Antioquia Apartado"	1325.00	"CHIGORODO"	"PERSONAL"	3694633718.39	79781357.06	467	27.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Apartado"	1326.00	"MUTATA-ANTIOQUIA"	"PERSONAL"	1259339051.14	82305856.30	229	19.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Apartado"	1332.00	"TURBO"	"PERSONAL"	2807751642.48	109325533.41	303	20.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Apartado"	1352.00	"APARTADO"	"PERSONAL"	2954922090.16	374354351.50	517	57.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Apartado"	1446.00	"NECOCLI"	"PERSONAL"	3218141127.33	154892867.85	359	31.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Apartado"	3301.00	"ACANDI"	"PERSONAL"	1351889944.95	55574434.76	277	18.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Apartado"	3303.00	"QUIBDO"	"PERSONAL"	7720746081.24	623500073.14	651	74.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Apartado"	3309.00	"BAHIA SOLANO"	"PERSONAL"	1143236467.16	43612932.27	151	12.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Apartado"	3320.00	"CONDOTO"	"PERSONAL"	3720778899.68	415955269.51	365	41.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Apartado"	3350.00	"PIZARRO"	"PERSONAL"	1025515064.22	34396798.72	131	11.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Apartado"	3360.00	"RIOSUCIO (CHOCO)"	"PERSONAL"	1642247501.30	156723238.95	198	39.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Apartado"	3370.00	"UNGUIA"	"PERSONAL"	1792631402.32	41412143.98	234	12.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Apartado"	3375.00	"TADO"	"PERSONAL"	1543146580.64	121038765.43	134	27.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Caucasia Nte"	1320.00	"EL BAGRE"	"PERSONAL"	3063609083.60	342659082.57	326	48.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Caucasia Nte"	1321.00	"CAUCASIA"	"PERSONAL"	6333754794.56	379234243.66	538	53.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Caucasia Nte"	1399.00	"ZARAGOZA"	"PERSONAL"	2922825849.05	148964107.44	264	21.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Caucasia Nte"	1444.00	"NECHI"	"PERSONAL"	2225457029.98	146670432.53	262	39.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Caucasia Nte"	1478.00	"TARAZA"	"PERSONAL"	3181829306.93	187787666.75	360	49.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Caucasia Nte"	2701.00	"AYAPEL"	"PERSONAL"	2651340223.33	180439358.16	392	43.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Caucasia Nte"	2712.00	"BUENAVISTA (CORDOBA)"	"PERSONAL"	1684678302.01	125573543.00	219	26.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Caucasia Nte"	2752.00	"MONTELIBANO"	"PERSONAL"	5263907226.63	192750296.98	479	39.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Caucasia Nte"	2765.00	"PLANETA RICA"	"PERSONAL"	3505121570.46	242821396.82	501	43.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Caucasia Nte"	2767.00	"PUEBLO NUEVO"	"PERSONAL"	2302647534.24	18415310.93	333	10.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Caucasia Nte"	2771.00	"PUERTO LIBERTADOR"	"PERSONAL"	2035507872.62	147247909.65	223	44.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Magdal Medio"	1365.00	"PUERTO BERRIO"	"PERSONAL"	3082044840.42	227631532.09	359	29.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Magdal Medio"	1366.00	"PUERTO TRIUNFO"	"PERSONAL"	3379808553.47	277804779.86	475	51.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Magdal Medio"	1368.00	"CISNEROS"	"PERSONAL"	2955161178.31	137979979.16	487	28.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Magdal Medio"	1410.00	"CARACOLI"	"PERSONAL"	2247402679.46	62342807.66	287	18.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Magdal Medio"	1430.00	"PUERTO NARE"	"PERSONAL"	2056728116.40	125388971.52	285	25.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Magdal Medio"	1435.00	"MACEO"	"PERSONAL"	1715544924.44	49359946.28	207	11.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Magdal Medio"	1454.00	"REMEDIOS"	"PERSONAL"	3344595948.99	61294629.68	352	15.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Magdal Medio"	1456.00	"VEGACHI"	"PERSONAL"	2357644184.41	136226025.35	386	27.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Magdal Medio"	1472.00	"SAN ROQUE"	"PERSONAL"	5060351481.71	119879306.07	567	42.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Magdal Medio"	1474.00	"SANTO DOMINGO"	"PERSONAL"	1630974470.83	76477484.20	257	19.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Magdal Medio"	1476.00	"SEGOVIA"	"PERSONAL"	4742697013.75	130858794.33	454	27.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Norte"	1314.00	"ANGOSTURA"	"PERSONAL"	1760599975.24	1431982.97	326	1.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Norte"	1316.00	"ANORI"	"PERSONAL"	1621900911.58	26796906.37	256	17.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Norte"	1340.00	"SANTA ROSA DE OSOS"	"PERSONAL"	4949567014.56	150290595.67	552	34.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Norte"	1361.00	"CAMPAMENTO"	"PERSONAL"	995192245.23	86657653.48	268	21.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Norte"	1378.00	"GUADALUPE (ANTIOQUIA)"	"PERSONAL"	763751163.13	45096543.28	135	12.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Norte"	1398.00	"YARUMAL"	"PERSONAL"	3495867073.50	139001963.70	434	34.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Norte"	1414.00	"CAROLINA"	"PERSONAL"	1242070561.60	139345780.43	178	19.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Norte"	1422.00	"GOMEZ PLATA"	"PERSONAL"	1564006084.54	24693612.93	243	9.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Norte"	1424.00	"ITUANGO"	"PERSONAL"	2974537802.46	40373871.80	622	31.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Norte"	1462.00	"SAN ANDRES (ANTIOQUIA)"	"PERSONAL"	1123095251.84	57212623.58	280	34.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Norte"	1466.00	"SAN JOSE DE LA MONTAÑA"	"PERSONAL"	910963824.72	30776596.85	215	11.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Norte"	1482.00	"TOLEDO-ANTIOQUIA"	"PERSONAL"	1123347114.90	21387182.95	281	5.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Norte"	1484.00	"VALDIVIA"	"PERSONAL"	1123276457.23	63149166.53	192	24.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Occidente"	1317.00	"ANZA"	"PERSONAL"	1658268225.70	51779245.95	344	15.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Occidente"	1353.00	"EBEJICO"	"PERSONAL"	1388376054.89	49302044.05	219	16.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Occidente"	1354.00	"CAICEDO"	"PERSONAL"	1227142000.65	17211241.59	354	9.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Occidente"	1362.00	"CAÑASGORDAS"	"PERSONAL"	2633657806.90	88164556.63	475	32.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Occidente"	1386.00	"SAN JERONIMO"	"PERSONAL"	2513736950.61	34541855.37	286	10.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Occidente"	1389.00	"SANTAFE DE ANTIOQUIA"	"PERSONAL"	4430434640.02	134091467.05	742	42.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Occidente"	1395.00	"URRAO"	"PERSONAL"	1480237478.61	0.00	137	0.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Occidente"	1397.00	"SOPETRAN"	"PERSONAL"	3934948300.19	55396009.77	609	27.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Occidente"	1420.00	"FRONTINO"	"PERSONAL"	4538057286.09	227753447.19	687	37.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Occidente"	1426.00	"LIBORINA"	"PERSONAL"	1459374098.41	11215279.50	361	12.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Occidente"	1428.00	"DABEIBA"	"PERSONAL"	3760252630.95	70492897.68	496	32.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Occidente"	1450.00	"PEQUE"	"PERSONAL"	1066016898.56	18733463.02	281	14.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Occidente"	1460.00	"SABANALARGA (ANTIOQUIA)"	"PERSONAL"	1255525747.04	25553134.86	293	17.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1302.00	"ABEJORRAL"	"PERSONAL"	2650888256.79	51567333.94	333	14.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1330.00	"ARGELIA (ANTIOQUIA)"	"PERSONAL"	1041649214.29	17663611.72	195	14.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1345.00	"SAN LUIS (ANTIOQUIA)"	"PERSONAL"	1783326580.22	14194802.10	215	5.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1346.00	"SONSON"	"PERSONAL"	3933591230.26	99449576.39	498	22.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1348.00	"EL RETIRO"	"PERSONAL"	2852450211.75	106611828.91	355	17.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1370.00	"LA CEJA"	"PERSONAL"	4317826586.39	184703697.80	509	39.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1372.00	"COCORNA"	"PERSONAL"	4943806278.18	50160725.31	415	9.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1374.00	"CARMEN DE VIBORAL"	"PERSONAL"	9705608095.00	266177283.93	966	33.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1379.00	"GUARNE"	"PERSONAL"	4089648961.08	136697605.12	485	18.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1380.00	"GRANADA (ANTIOQUIA)"	"PERSONAL"	1978011833.00	24645878.77	228	16.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1381.00	"RIONEGRO - ANTIOQUIA"	"PERSONAL"	5227002304.41	82170283.68	376	4.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1382.00	"LA UNION (ANTIOQUIA)"	"PERSONAL"	2773018893.95	19384217.71	341	14.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1383.00	"MARINILLA"	"PERSONAL"	6258207189.29	127072543.93	636	25.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1388.00	"SAN VICENTE (ANTIOQUIA)"	"PERSONAL"	2658790087.72	51963858.66	386	14.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1390.00	"SANTUARIO (ANTIOQUIA)"	"PERSONAL"	4038962504.44	207903639.56	406	26.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1396.00	"SAN CARLOS (ANTIOQUIA)"	"PERSONAL"	3148843530.23	70219966.43	320	16.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1401.00	"CONCEPCION ANTIOQUIA"	"PERSONAL"	802475000.41	5478266.68	143	4.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1442.00	"NARINO (ANTIOQUIA)"	"PERSONAL"	1119149857.00	6718232.00	104	2.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1442.00	"NARIÑO (ANTIOQUIA)"	"PERSONAL"	116801945.34	13109180.34	132	12.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1448.00	"EL PEÑOL"	"PERSONAL"	3443592852.89	118628000.45	404	34.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1470.00	"SAN RAFAEL"	"PERSONAL"	2510186054.56	33359981.28	345	20.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1471.00	"ALEJANDRIA-ANTIOQUIA"	"PERSONAL"	841053044.72	8123103.59	131	8.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Suroeste"	1301.00	"ANDES"	"PERSONAL"	4867501989.90	90234184.35	558	25.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Suroeste"	1309.00	"ANGELOPOLIS"	"PERSONAL"	1459023185.83	153784306.40	242	20.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Suroeste"	1334.00	"ALTAMIRA (ANTIOQUIA)"	"PERSONAL"	1010220255.24	28058845.31	284	15.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Suroeste"	1336.00	"JARDIN"	"PERSONAL"	2504699883.15	106473862.53	296	15.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Suroeste"	1341.00	"BETANIA"	"PERSONAL"	619934004.00	48107082.47	154	9.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Suroeste"	1342.00	"BOLIVAR (ANTIOQUIA)"	"PERSONAL"	1844722047.22	128422379.51	297	19.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Suroeste"	1349.00	"ARMENIA (ANTIOQUIA)"	"PERSONAL"	610164082.74	7937952.66	87	5.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Suroeste"	1350.00	"AMAGA"	"PERSONAL"	3808618512.86	94163527.08	464	12.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Suroeste"	1357.00	"TAMESIS"	"PERSONAL"	905010740.59	3703942.00	83	1.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Suroeste"	1360.00	"HELICONIA"	"PERSONAL"	2131243560.78	159890452.36	460	33.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Suroeste"	1363.00	"LA PINTADA"	"PERSONAL"	1430879241.52	64735489.17	236	19.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Suroeste"	1375.00	"CALDAS (ANTIOQUIA)"	"PERSONAL"	4031979083.89	664578660.56	375	47.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Suroeste"	1392.00	"TITIRIBI"	"PERSONAL"	1832182639.77	62337379.59	249	14.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Suroeste"	1393.00	"JERICO"	"PERSONAL"	942254760.49	75742078.24	156	11.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Suroeste"	1412.00	"CARAMANTA"	"PERSONAL"	950964472.02	10252496.00	160	2.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Suroeste"	1438.00	"MONTEBELLO"	"PERSONAL"	979808947.03	107550711.43	170	23.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Suroeste"	1452.00	"PUEBLORRICO (ANTIOQUIA)"	"PERSONAL"	1134593162.31	42959887.84	227	10.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Suroeste"	1480.00	"TARSO"	"PERSONAL"	2794077616.93	26071334.02	309	11.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Suroeste"	1486.00	"VALPARAISO (ANTIOQUIA)"	"PERSONAL"	1255355319.38	69500879.19	252	16.00	31/12/2020 00:00:00
"Antioquia"	"Antioquia Suroeste"	3315.00	"CARMEN DE ATRATO"	"PERSONAL"	1655722160.83	36854967.93	317	20.00	31/12/2020 00:00:00
"Antioquia"	"Cordoba"	1318.00	"ARBOLETES"	"PERSONAL"	2803160181.91	150375455.14	432	43.00	31/12/2020 00:00:00
"Antioquia"	"Cordoba"	1391.00	"SAN PEDRO DE URABA"	"PERSONAL"	1776804752.82	99173337.73	320	22.00	31/12/2020 00:00:00
"Antioquia"	"Cordoba"	2703.00	"MONTERIA SUCURSAL"	"PERSONAL"	8614405483.45	250789570.57	745	55.00	31/12/2020 00:00:00
"Antioquia"	"Cordoba"	2715.00	"CERETE"	"PERSONAL"	2766184698.81	238040949.56	397	42.00	31/12/2020 00:00:00
"Antioquia"	"Cordoba"	2717.00	"CANALETE"	"PERSONAL"	952513789.03	33991904.08	245	28.00	31/12/2020 00:00:00
"Antioquia"	"Cordoba"	2719.00	"CIENAGA DE ORO"	"PERSONAL"	3282607690.29	83615693.69	386	18.00	31/12/2020 00:00:00
"Antioquia"	"Cordoba"	2721.00	"CHIMA (CORDOBA)"	"PERSONAL"	1477521125.61	14881375.12	234	7.00	31/12/2020 00:00:00
"Antioquia"	"Cordoba"	2730.00	"SAN CARLOS (CORDOBA)"	"PERSONAL"	929477967.78	49402120.47	239	26.00	31/12/2020 00:00:00
"Antioquia"	"Cordoba"	2745.00	"LORICA"	"PERSONAL"	3499114162.87	160374018.73	447	52.00	31/12/2020 00:00:00
"Antioquia"	"Cordoba"	2747.00	"LOS CORDOBAS"	"PERSONAL"	905923283.14	68127659.01	322	35.00	31/12/2020 00:00:00
"Antioquia"	"Cordoba"	2750.00	"MOMIL"	"PERSONAL"	813490671.90	88918482.49	170	26.00	31/12/2020 00:00:00
"Antioquia"	"Cordoba"	2754.00	"MOÑITOS"	"PERSONAL"	1213858420.19	60139492.51	333	40.00	31/12/2020 00:00:00
"Antioquia"	"Cordoba"	2757.00	"SAN BERNARDO DEL VIENTO"	"PERSONAL"	1775641765.02	7950275.03	313	10.00	31/12/2020 00:00:00
"Antioquia"	"Cordoba"	2769.00	"PUERTO ESCONDIDO"	"PERSONAL"	989127896.80	61476774.39	219	34.00	31/12/2020 00:00:00
"Antioquia"	"Cordoba"	2770.00	"SAHAGUN"	"PERSONAL"	4171127390.42	429977298.74	525	88.00	31/12/2020 00:00:00
"Antioquia"	"Cordoba"	2772.00	"SAN PELAYO"	"PERSONAL"	2402012562.20	115361264.49	337	22.00	31/12/2020 00:00:00
"Antioquia"	"Cordoba"	2773.00	"PURISIMA"	"PERSONAL"	1545863679.43	89025608.10	253	33.00	31/12/2020 00:00:00
"Antioquia"	"Cordoba"	2775.00	"SAN ANDRES (CORDOBA)"	"PERSONAL"	1387526132.76	68705055.16	232	17.00	31/12/2020 00:00:00
"Antioquia"	"Cordoba"	2777.00	"SAN ANTERO"	"PERSONAL"	995880307.08	66969945.37	181	40.00	31/12/2020 00:00:00
"Antioquia"	"Cordoba"	2780.00	"TIERRALTA"	"PERSONAL"	2860178050.23	308712409.07	388	51.00	31/12/2020 00:00:00
"Antioquia"	"Cordoba"	2786.00	"VALENCIA"	"PERSONAL"	1602171790.55	592439729.13	312	66.00	31/12/2020 00:00:00
"Antioquia"	"Medellin Metropolitana"	1303.00	"MEDELLIN MILLA DE ORO"	"PERSONAL"	10627838948.26	820783897.11	880	91.00	31/12/2020 00:00:00
"Antioquia"	"Medellin Metropolitana"	1305.00	"ITAGUI"	"PERSONAL"	2599711610.62	195190978.00	232	18.00	31/12/2020 00:00:00
"Antioquia"	"Medellin Metropolitana"	1307.00	"MEDELLIN AMERICA"	"PERSONAL"	4876527054.98	422825421.65	445	46.00	31/12/2020 00:00:00
"Antioquia"	"Medellin Metropolitana"	1324.00	"DON MATIAS"	"PERSONAL"	1127898666.18	108974416.45	216	23.00	31/12/2020 00:00:00
"Antioquia"	"Medellin Metropolitana"	1331.00	"MEDELLIN ALPUJARRA"	"PERSONAL"	5951374672.58	168430300.44	1077	38.00	31/12/2020 00:00:00
"Antioquia"	"Medellin Metropolitana"	1351.00	"BELLO"	"PERSONAL"	4814733734.00	235457033.88	542	45.00	31/12/2020 00:00:00
"Antioquia"	"Medellin Metropolitana"	1355.00	"COPACABANA"	"PERSONAL"	3685033131.05	311678544.28	431	32.00	31/12/2020 00:00:00
"Antioquia"	"Medellin Metropolitana"	1359.00	"ENVIGADO"	"PERSONAL"	5706269694.20	781898040.56	516	64.00	31/12/2020 00:00:00
"Antioquia"	"Medellin Metropolitana"	1371.00	"LA ESTRELLA"	"PERSONAL"	3464604613.12	266535222.85	419	38.00	31/12/2020 00:00:00
"Antioquia"	"Medellin Metropolitana"	1377.00	"GIRARDOTA"	"PERSONAL"	3612377358.03	216617792.34	518	30.00	31/12/2020 00:00:00
"Antioquia"	"Medellin Metropolitana"	1385.00	"SAN CRISTOBAL"	"PERSONAL"	2813599290.12	287936661.53	312	22.00	31/12/2020 00:00:00
"Antioquia"	"Medellin Metropolitana"	1387.00	"SAN PEDRO (ANTIOQUIA)"	"PERSONAL"	2296303191.02	31466444.12	287	14.00	31/12/2020 00:00:00
"Bogotá"	"Arauca"	1510.00	"CUBARA"	"PERSONAL"	1278992956.48	50808753.34	240	9.00	31/12/2020 00:00:00
"Bogotá"	"Arauca"	7303.00	"ARAUCA (ARAUCA)"	"PERSONAL"	4067877939.71	366892731.98	536	46.00	31/12/2020 00:00:00
"Bogotá"	"Arauca"	7305.00	"ARAUQUITA"	"PERSONAL"	2748729892.82	177403761.94	451	31.00	31/12/2020 00:00:00
"Bogotá"	"Arauca"	7310.00	"CRAVO NORTE"	"PERSONAL"	558605059.09	79084782.45	149	18.00	31/12/2020 00:00:00
"Bogotá"	"Arauca"	7315.00	"FORTUL"	"PERSONAL"	2720220215.42	132380276.38	514	27.00	31/12/2020 00:00:00
"Bogotá"	"Arauca"	7350.00	"PUERTO RONDON"	"PERSONAL"	1474460786.17	83683119.40	300	26.00	31/12/2020 00:00:00
"Bogotá"	"Arauca"	7360.00	"SARAVENA"	"PERSONAL"	5773533194.91	557121330.00	851	53.00	31/12/2020 00:00:00
"Bogotá"	"Arauca"	7370.00	"TAME"	"PERSONAL"	6914719999.03	802557445.72	1044	111.00	31/12/2020 00:00:00
"Bogotá"	"Bogota"	70.00	"AVENIDA JIMENEZ"	"PERSONAL"	41769473532.63	1504976542.73	2016	105.00	31/12/2020 00:00:00
"Bogotá"	"Bogota"	230.00	"EL C.A.N."	"PERSONAL"	10818594356.14	1120710285.99	508	40.00	31/12/2020 00:00:00
"Bogotá"	"Bogota"	250.00	"BOGOTA PALOQUEMAO"	"PERSONAL"	1959445811.91	128240419.71	113	7.00	31/12/2020 00:00:00
"Bogotá"	"Bogota"	260.00	"CORABASTOS"	"PERSONAL"	7255333774.83	346490468.45	370	37.00	31/12/2020 00:00:00
"Bogotá"	"Bogota"	280.00	"CODABAS"	"PERSONAL"	5908009432.77	441611226.22	291	20.00	31/12/2020 00:00:00
"Bogotá"	"Bogota"	360.00	"BOGOTA CALLE CIEN"	"PERSONAL"	7357473023.16	761508452.46	479	69.00	31/12/2020 00:00:00
"Bogotá"	"Bogota"	590.00	"BARRIO RESTREPO"	"PERSONAL"	10037392746.77	922448217.14	682	82.00	31/12/2020 00:00:00
"Bogotá"	"Bogota"	700.00	"LA CALERA"	"PERSONAL"	1616735955.04	126201563.40	357	26.00	31/12/2020 00:00:00
"Bogotá"	"Bogota"	820.00	"AVENIDA CHILE"	"PERSONAL"	16640951297.20	953646722.25	1157	68.00	31/12/2020 00:00:00
"Bogotá"	"Bogota"	850.00	"PUENTE ARANDA"	"PERSONAL"	4358485667.43	691734875.82	341	55.00	31/12/2020 00:00:00
"Bogotá"	"Bogota"	890.00	"USME"	"PERSONAL"	10006501733.01	483775736.06	531	42.00	31/12/2020 00:00:00
"Bogotá"	"Bogota"	900.00	"FACATATIVA"	"PERSONAL"	5714614218.49	113769425.23	672	42.00	31/12/2020 00:00:00
"Bogotá"	"Bogota"	910.00	"FUNZA"	"PERSONAL"	3694562425.92	257449820.34	371	33.00	31/12/2020 00:00:00
"Bogotá"	"Bogota"	920.00	"CHIA"	"PERSONAL"	2657913813.58	265828457.51	260	20.00	31/12/2020 00:00:00
"Bogotá"	"Bogota"	940.00	"TENJO"	"PERSONAL"	1218260939.90	51493376.05	236	11.00	31/12/2020 00:00:00
"Bogotá"	"Bogota"	960.00	"SOPO"	"PERSONAL"	2821772019.81	102593140.69	342	26.00	31/12/2020 00:00:00
"Bogotá"	"Bogota"	970.00	"ZIPAQUIRA"	"PERSONAL"	5207887588.90	165752211.23	740	37.00	31/12/2020 00:00:00
"Bogotá"	"Bogota"	980.00	"SUBACHOQUE"	"PERSONAL"	1207475024.88	11080142.79	251	9.00	31/12/2020 00:00:00
"Bogotá"	"Bogota"	3192.00	"GOBERNACION CUNDINAMARCA"	"PERSONAL"	6977430505.25	404145624.53	347	20.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Norte"	3105.00	"VILLAGOMEZ-CUNDINAMARCA"	"PERSONAL"	1542396732.36	39336300.20	300	14.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Norte"	3117.00	"CAPARRAPI"	"PERSONAL"	5003670136.18	294180263.76	901	79.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Norte"	3143.00	"LA PALMA"	"PERSONAL"	2349316135.29	109881954.57	517	47.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Norte"	3144.00	"LA PEÑA"	"PERSONAL"	1944058701.11	41514278.00	396	21.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Norte"	3145.00	"LA VEGA (CUNDINAMARCA)"	"PERSONAL"	3162155717.59	260309935.34	465	26.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Norte"	3149.00	"NOCAIMA"	"PERSONAL"	1718593303.14	17777558.30	266	7.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Norte"	3152.00	"PAIME"	"PERSONAL"	923368163.12	35741129.62	240	21.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Norte"	3157.00	"SAN CAYETANO"	"PERSONAL"	643630028.94	14046111.40	209	17.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Norte"	3158.00	"SAN FRANCISCO"	"PERSONAL"	1152709785.42	49397195.29	198	15.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Norte"	3161.00	"SUPATA"	"PERSONAL"	879231604.33	153575523.69	172	20.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Norte"	3172.00	"TOPAIPI"	"PERSONAL"	568541559.68	35301776.41	196	21.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Norte"	3176.00	"UTICA"	"PERSONAL"	1263130335.83	31118837.17	309	15.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Norte"	3178.00	"VERGARA"	"PERSONAL"	1196214912.25	60657885.72	355	26.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Norte"	3190.00	"YACOPI"	"PERSONAL"	2328056937.01	281724834.83	426	60.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Norte"	3195.00	"PACHO - CUNDINAMARCA"	"PERSONAL"	2063027630.51	46172004.49	231	14.00	31/12/2020 00:00:00
