"regional"	"zonal"	"mo_oficina"	"mo_nombre_oficina"	"Banca_cliente"	"Saldo_total"	"Saldo_vencido"	"Obligaciones_Total"	"Obligaciones_vencidas"	"mo_fecha_de_proceso"
"Sur"	"Tolima Sur"	6617.00	"GUAMO"	"PERSONAL"	1272195268.98	9973821.00	118	4.00	31/12/2021 00:00:00
"Sur"	"Tolima Sur"	6619.00	"NATAGAIMA"	"PERSONAL"	703770337.03	82929381.00	102	9.00	31/12/2021 00:00:00
"Sur"	"Tolima Sur"	6621.00	"ORTEGA"	"PERSONAL"	1295940991.72	11923089.00	95	3.00	31/12/2021 00:00:00
"Sur"	"Tolima Sur"	6623.00	"ALPUJARRA"	"PERSONAL"	431073320.98	7159847.00	73	2.00	31/12/2021 00:00:00
"Sur"	"Tolima Sur"	6625.00	"PURIFICACION"	"PERSONAL"	984327024.25	22493423.71	119	9.00	31/12/2021 00:00:00
"Sur"	"Tolima Sur"	6633.00	"COYAIMA"	"PERSONAL"	1102213961.65	2847014.00	75	1.00	31/12/2021 00:00:00
"Sur"	"Tolima Sur"	6639.00	"HERRERA"	"PERSONAL"	152575653.40	0.00	29	0.00	31/12/2021 00:00:00
"Sur"	"Tolima Sur"	6642.00	"PLANADAS"	"PERSONAL"	1257711055.71	77508297.17	187	17.00	31/12/2021 00:00:00
"Sur"	"Tolima Sur"	6645.00	"PRADO"	"PERSONAL"	703657846.12	45440743.00	81	4.00	31/12/2021 00:00:00
"Sur"	"Tolima Sur"	6646.00	"RIOBLANCO"	"PERSONAL"	672848682.98	12047277.42	100	7.00	31/12/2021 00:00:00
"Sur"	"Tolima Sur"	6648.00	"DOLORES"	"PERSONAL"	695133804.29	0.00	49	0.00	31/12/2021 00:00:00
"Sur"	"Tolima Sur"	6649.00	"ATACO"	"PERSONAL"	426367985.52	32920260.31	72	10.00	31/12/2021 00:00:00
"Sur"	"Tolima Sur"	6650.00	"SALDANA"	"PERSONAL"	762491651.32	65133827.00	123	11.00	31/12/2021 00:00:00
"Sur"	"Tolima Sur"	6652.00	"SAN ANTONIO"	"PERSONAL"	297048068.11	0.00	58	0.00	31/12/2021 00:00:00
